chrom	start	end	cpg_label
chr22	50599793	50600792	promoter_MAPK8IP2_HGNC:6883
chr22	50582850	50583849	promoter_CHKB_HGNC:1938
chr22	50628153	50629152	promoter_ARSA_HGNC:713
chr22	50673408	50674407	promoter_SHANK3_HGNC:14294
chr22	50737204	50738203	promoter_ACR_HGNC:126
chr22	50783637	50784636	promoter_RABL2B_HGNC:9800
chrM	2307	3306	promoter_MT-ND1_HGNC:7455
chrM	3470	4469	promoter_MT-ND2_HGNC:7456
chrM	4904	5903	promoter_MT-CO1_HGNC:7419
chrM	6586	7585	promoter_MT-CO2_HGNC:7421
chrM	7366	8365	promoter_MT-ATP8_HGNC:7415
chrM	7527	8526	promoter_MT-ATP6_HGNC:7414
chrM	8207	9206	promoter_MT-CO3_HGNC:7422
chrM	9059	10058	promoter_MT-ND3_HGNC:7458
chrM	9470	10469	promoter_MT-ND4L_HGNC:7460
chrM	9760	10759	promoter_MT-ND4_HGNC:7459
chrM	11337	12336	promoter_MT-ND5_HGNC:7461
chrM	14674	15673	promoter_MT-ND6_HGNC:7462
chrM	13747	14746	promoter_MT-CYB_HGNC:7427
chrX	280381	281380	promoter_PLCXD1_HGNC:23148
chrX	318797	319796	promoter_GTPBP6_HGNC:30189
chrX	386908	387907	promoter_PPP2R3B_HGNC:13417
chrX	629791	630790	promoter_SHOX_HGNC:10853
chrX	1212650	1213649	promoter_CRLF2_HGNC:14281
chrX	1267814	1268813	promoter_CSF2RA_HGNC:2435
chrX	1335785	1336784	promoter_IL3RA_HGNC:6012
chrX	1392114	1393113	promoter_SLC25A6_HGNC:10992
chrX	1452910	1453909	promoter_ASMTL_HGNC:751
chrX	1537186	1538185	promoter_P2RY8_HGNC:15524
chrX	1590604	1591603	promoter_AKAP17A_HGNC:18783
chrX	1614059	1615058	promoter_ASMT_HGNC:750
chrX	2500977	2501976	promoter_ZBED1_HGNC:447
chrX	2500977	2501976	promoter_DHRSX_HGNC:18399
chrX	2690295	2691294	promoter_CD99_HGNC:7082
chrX	2751040	2752039	promoter_XG_HGNC:12806
chrX	2827930	2828929	promoter_GYG2_HGNC:4700
chrX	2929340	2930339	promoter_ARSD_HGNC:717
chrX	2964342	2965341	promoter_ARSL_HGNC:719
chrX	3005546	3006545	promoter_ARSH_HGNC:32488
chrX	3040471	3041470	promoter_ARSF_HGNC:721
chrX	3346653	3347652	promoter_MXRA5_HGNC:7539
chrX	3713650	3714649	promoter_PRKX_HGNC:9441
chrX	6228868	6229867	promoter_NLGN4X_HGNC:14287
chrX	6535119	6536118	promoter_VCX3A_HGNC:18159
chrX	7146712	7147711	promoter_STS_HGNC:11425
chrX	7148154	7149153	promoter_PUDP_HGNC:16818
chrX	7842171	7843170	promoter_VCX_HGNC:12667
chrX	7927414	7928413	promoter_PNPLA4_HGNC:24887
chrX	8171268	8172267	promoter_VCX2_HGNC:18158
chrX	8463830	8464829	promoter_VCX3B_HGNC:31838
chrX	8732138	8733137	promoter_ANOS1_HGNC:6211
chrX	8801384	8802383	promoter_FAM9A_HGNC:18403
chrX	9034128	9035127	promoter_FAM9B_HGNC:18404
chrX	9464058	9465057	promoter_TBL1X_HGNC:11585
chrX	9765848	9766847	promoter_GPR143_HGNC:20145
chrX	9785429	9786428	promoter_SHROOM2_HGNC:630
chrX	9966358	9967357	promoter_CLDN34_HGNC:51259
chrX	10014254	10015253	promoter_WWC3_HGNC:29237
chrX	10155975	10156974	promoter_CLCN4_HGNC:2022
chrX	10576956	10577955	promoter_ENSG00000291314_HGNC:NA
chrX	10620586	10621585	promoter_MID1_HGNC:7095
chrX	11110332	11111331	promoter_HCCS_HGNC:4837
chrX	11292413	11293412	promoter_AMELX_HGNC:461
chrX	11665921	11666920	promoter_ARHGAP6_HGNC:676
chrX	11757237	11758236	promoter_MSL3_HGNC:7370
chrX	12137473	12138472	promoter_FRMPD4_HGNC:29007
chrX	12790412	12791411	promoter_PRPS2_HGNC:9465
chrX	12866072	12867071	promoter_TLR7_HGNC:15631
chrX	12905620	12906619	promoter_TLR8_HGNC:15632
chrX	12974110	12975109	promoter_TMSB4X_HGNC:11881
chrX	13044621	13045620	promoter_FAM9C_HGNC:18405
chrX	13320054	13321053	promoter_ATXN3L_HGNC:24173
chrX	13568601	13569600	promoter_EGFL6_HGNC:3235
chrX	13652141	13653140	promoter_TCEANC_HGNC:28277
chrX	13688128	13689127	promoter_RAB9A_HGNC:9792
chrX	13734621	13735620	promoter_TRAPPC2_HGNC:23068
chrX	13733748	13734747	promoter_OFD1_HGNC:2567
chrX	13817094	13818093	promoter_GPM6B_HGNC:4461
chrX	14029893	14030892	promoter_GEMIN8_HGNC:26044
chrX	14528536	14529535	promoter_GLRA2_HGNC:4327
chrX	14873070	14874069	promoter_FANCB_HGNC:3583
chrX	14872421	14873420	promoter_MOSPD2_HGNC:28381
chrX	15270084	15271083	promoter_ASB9_HGNC:17184
chrX	15315641	15316640	promoter_ASB11_HGNC:17186
chrX	15335524	15336523	promoter_PIGA_HGNC:8957
chrX	15384414	15385413	promoter_VEGFD_HGNC:3708
chrX	15499807	15500806	promoter_BMX_HGNC:1079
chrX	15493334	15494333	promoter_PIR_HGNC:30048
chrX	15600961	15601960	promoter_ACE2_HGNC:13557
chrX	15664806	15665805	promoter_CLTRN_HGNC:29437
chrX	15737270	15738269	promoter_CA5B_HGNC:1378
chrX	15789484	15790483	promoter_ZRSR2_HGNC:23019
chrX	15854814	15855813	promoter_AP1S2_HGNC:560
chrX	16122565	16123564	promoter_GRPR_HGNC:4609
chrX	16166481	16167480	promoter_MAGEB17_HGNC:17418
chrX	16649158	16650157	promoter_S100G_HGNC:1436
chrX	16712670	16713669	promoter_CTPS2_HGNC:2520
chrX	16718612	16719611	promoter_SYAP1_HGNC:16273
chrX	16785466	16786465	promoter_TXLNG_HGNC:18578
chrX	16870363	16871362	promoter_RBBP7_HGNC:9890
chrX	16945658	16946657	promoter_REPS2_HGNC:9963
chrX	17374200	17375199	promoter_NHS_HGNC:7820
chrX	17736493	17737492	promoter_SCML1_HGNC:10580
chrX	17861299	17862298	promoter_RAI2_HGNC:9835
chrX	18220887	18221886	promoter_BEND2_HGNC:28509
chrX	18354689	18355688	promoter_SCML2_HGNC:10581
chrX	18424608	18425607	promoter_CDKL5_HGNC:11411
chrX	18672109	18673108	promoter_RS1_HGNC:10457
chrX	18706645	18707644	promoter_PPEF1_HGNC:9243
chrX	18984115	18985114	promoter_PHKA2_HGNC:8926
chrX	19122469	19123468	promoter_ADGRG2_HGNC:4516
chrX	19342927	19343926	promoter_PDHA1_HGNC:8806
chrX	19515509	19516508	promoter_MAP3K15_HGNC:31689
chrX	19887601	19888600	promoter_SH3KBP1_HGNC:13867
chrX	19991062	19992061	promoter_BCLAF3_HGNC:27413
chrX	20116908	20117907	promoter_MAP7D2_HGNC:25899
chrX	20141839	20142838	promoter_EIF1AX_HGNC:3250
chrX	20266910	20267909	promoter_RPS6KA3_HGNC:10432
chrX	21373418	21374417	promoter_CNKSR2_HGNC:19701
chrX	21658331	21659330	promoter_KLHL34_HGNC:26634
chrX	21758117	21759116	promoter_SMPX_HGNC:11122
chrX	21838617	21839616	promoter_MBTPS2_HGNC:15455
chrX	21854987	21855986	promoter_YY2_HGNC:31684
chrX	21939709	21940708	promoter_SMS_HGNC:11123
chrX	22031325	22032324	promoter_PHEX_HGNC:8918
chrX	22271913	22272912	promoter_CBLL2_HGNC:26371
chrX	22998960	22999959	promoter_DDX53_HGNC:20083
chrX	23333849	23334848	promoter_PTCHD1_HGNC:26392
chrX	23666493	23667492	promoter_PRDX4_HGNC:17169
chrX	23743277	23744276	promoter_ACOT9_HGNC:17152
chrX	23782173	23783172	promoter_SAT1_HGNC:10540
chrX	23782278	23783277	promoter_ENSG00000288706_HGNC:NA
chrX	23907939	23908938	promoter_APOO_HGNC:28727
chrX	23907006	23908005	promoter_CXorf58_HGNC:26356
chrX	24027187	24028186	promoter_KLHL15_HGNC:29347
chrX	24053956	24054955	promoter_EIF2S3_HGNC:3267
chrX	24148729	24149728	promoter_ZFX_HGNC:12869
chrX	24314070	24315069	promoter_SUPT20HL2_HGNC:31797
chrX	24359639	24360638	promoter_SUPT20HL1_HGNC:30773
chrX	24464286	24465285	promoter_PDK3_HGNC:8811
chrX	24647348	24648347	promoter_PCYT1B_HGNC:8755
chrX	24692918	24693917	promoter_POLA1_HGNC:9173
chrX	25015966	25016965	promoter_ARX_HGNC:18060
chrX	26137343	26138342	promoter_MAGEB18_HGNC:28515
chrX	26159601	26160600	promoter_MAGEB6B_HGNC:28824
chrX	26191440	26192439	promoter_MAGEB6_HGNC:23796
chrX	26215169	26216168	promoter_MAGEB5_HGNC:23795
chrX	27463342	27464341	promoter_PPP4R3C_HGNC:33146
chrX	27589344	27590343	promoter_DCAF8L2_HGNC:31811
chrX	27806990	27807989	promoter_MAGEB10_HGNC:25377
chrX	27981450	27982449	promoter_DCAF8L1_HGNC:31810
chrX	28586446	28587445	promoter_IL1RAPL1_HGNC:5996
chrX	30214563	30215562	promoter_MAGEB2_HGNC:6809
chrX	30229657	30230656	promoter_MAGEB3_HGNC:6810
chrX	30241000	30241999	promoter_MAGEB4_HGNC:6811
chrX	30246146	30247145	promoter_MAGEB1_HGNC:6808
chrX	30309391	30310390	promoter_NR0B1_HGNC:7960
chrX	30577767	30578766	promoter_TASL_HGNC:25667
chrX	30652423	30653422	promoter_GK_HGNC:4289
chrX	30889255	30890254	promoter_TAB3_HGNC:30681
chrX	31072042	31073041	promoter_FTHL17_HGNC:3987
chrX	33211550	33212549	promoter_DMD_HGNC:2928
chrX	34132315	34133314	promoter_FAM47A_HGNC:29962
chrX	34657286	34658285	promoter_TMEM47_HGNC:18515
chrX	34941796	34942795	promoter_FAM47B_HGNC:26659
chrX	35797342	35798341	promoter_MAGEB16_HGNC:21188
chrX	35918734	35919733	promoter_CFAP47_HGNC:26708
chrX	36718829	36719828	promoter_H2AL1Q_HGNC:53959
chrX	37007366	37008365	promoter_FAM47C_HGNC:25301
chrX	37348364	37349363	promoter_PRRG1_HGNC:9469
chrX	37570661	37571660	promoter_LANCL3_HGNC:24767
chrX	37684791	37685790	promoter_XK_HGNC:12811
chrX	37779059	37780058	promoter_CYBB_HGNC:2578
chrX	37847572	37848571	promoter_DYNLT3_HGNC:11694
chrX	37989779	37990778	promoter_H2AP_HGNC:18417
chrX	37993272	37994271	promoter_H2AL3_HGNC:53960
chrX	38005553	38006552	promoter_SYTL5_HGNC:15589
chrX	38220872	38221871	promoter_SRPX_HGNC:11309
chrX	38327510	38328509	promoter_RPGR_HGNC:10295
chrX	38351604	38352603	promoter_OTC_HGNC:8512
chrX	38560542	38561541	promoter_TSPAN7_HGNC:11854
chrX	38800459	38801458	promoter_MID1IP1_HGNC:20715
chrX	40097959	40098958	promoter_BCOR_HGNC:20893
chrX	40579970	40580969	promoter_ATP6AP2_HGNC:18305
chrX	40622428	40623427	promoter_MPC1L_HGNC:44205
chrX	40647562	40648561	promoter_CXorf38_HGNC:28589
chrX	40735543	40736542	promoter_MED14_HGNC:2370
chrX	40833445	40834444	promoter_ENSG00000300293_HGNC:NA
chrX	41084445	41085444	promoter_USP9X_HGNC:12632
chrX	41333162	41334161	promoter_DDX3X_HGNC:2745
chrX	41446343	41447342	promoter_NYX_HGNC:8082
chrX	41687973	41688972	promoter_GPR34_HGNC:4490
chrX	41723181	41724180	promoter_GPR82_HGNC:4533
chrX	41923555	41924554	promoter_CASK_HGNC:1497
chrX	42778164	42779163	promoter_PPP1R2C_HGNC:16324
chrX	43655299	43656298	promoter_MAOA_HGNC:6833
chrX	43882451	43883450	promoter_MAOB_HGNC:6834
chrX	43973391	43974390	promoter_NDP_HGNC:7678
chrX	44343673	44344672	promoter_EFHC2_HGNC:26233
chrX	44542860	44543859	promoter_FUNDC1_HGNC:28746
chrX	44843021	44844020	promoter_DUSP21_HGNC:20476
chrX	44872188	44873187	promoter_KDM6A_HGNC:12637
chrX	45200877	45201876	promoter_DIPK2B_HGNC:25866
chrX	45729995	45730994	promoter_ENSG00000310562_HGNC:NA
chrX	46446297	46447296	promoter_KRBOX4_HGNC:26007
chrX	46545422	46546421	promoter_ZNF674_HGNC:17625
chrX	46572765	46573764	promoter_CHST7_HGNC:13817
chrX	46759119	46760118	promoter_SLC9A7_HGNC:17123
chrX	46836043	46837042	promoter_RP2_HGNC:10274
chrX	46911421	46912420	promoter_JADE3_HGNC:22982
chrX	47077443	47078442	promoter_RGN_HGNC:9989
chrX	47144221	47145220	promoter_RBM10_HGNC:9896
chrX	47144703	47145702	promoter_NDUFB11_HGNC:20372
chrX	47192829	47193828	promoter_UBA1_HGNC:12469
chrX	47217681	47218680	promoter_CDK16_HGNC:8749
chrX	47232009	47233008	promoter_USP11_HGNC:12609
chrX	47369578	47370577	promoter_ZNF157_HGNC:12942
chrX	47483223	47484222	promoter_ZNF41_HGNC:13107
chrX	47560205	47561204	promoter_ARAF_HGNC:646
chrX	47581436	47582435	promoter_TIMP1_HGNC:11820
chrX	47619858	47620857	promoter_SYN1_HGNC:11494
chrX	47629931	47630930	promoter_CFP_HGNC:8864
chrX	47650564	47651563	promoter_ELK1_HGNC:3321
chrX	47659181	47660180	promoter_UXT_HGNC:12641
chrX	47835902	47836901	promoter_ZNF81_HGNC:13156
chrX	48003990	48004989	promoter_ZNF182_HGNC:13001
chrX	48005988	48006987	promoter_SPACA5_HGNC:31353
chrX	48071641	48072640	promoter_ZNF630_HGNC:28855
chrX	48129626	48130625	promoter_SPACA5B_HGNC:19142
chrX	48196796	48197795	promoter_SSX5_HGNC:11339
chrX	48254392	48255391	promoter_SSX1_HGNC:11335
chrX	48356704	48357703	promoter_SSX3_HGNC:11337
chrX	48382539	48383538	promoter_SSX4_HGNC:11338
chrX	48411961	48412960	promoter_SSX4B_HGNC:16880
chrX	48470261	48471260	promoter_SLC38A5_HGNC:18070
chrX	48475199	48476198	promoter_FTSJ1_HGNC:13254
chrX	48507992	48508991	promoter_PORCN_HGNC:17652
chrX	48520808	48521807	promoter_EBP_HGNC:3133
chrX	48538714	48539713	promoter_TBC1D25_HGNC:8092
chrX	48573484	48574483	promoter_RBM3_HGNC:9900
chrX	48596492	48597491	promoter_WDR13_HGNC:14352
chrX	48682799	48683798	promoter_WAS_HGNC:12731
chrX	48695734	48696733	promoter_SUV39H1_HGNC:11479
chrX	48760747	48761746	promoter_GLOD5_HGNC:33358
chrX	48785590	48786589	promoter_GATA1_HGNC:4170
chrX	48801067	48802066	promoter_HDAC6_HGNC:14064
chrX	48825513	48826512	promoter_ERAS_HGNC:5174
chrX	48835611	48836610	promoter_PCSK1N_HGNC:17301
chrX	48896930	48897929	promoter_PQBP1_HGNC:9330
chrX	48897769	48898768	promoter_TIMM17B_HGNC:17310
chrX	48911647	48912646	promoter_SLC35A2_HGNC:11022
chrX	48919025	48920024	promoter_PIM2_HGNC:8987
chrX	48957608	48958607	promoter_OTUD5_HGNC:25402
chrX	48971845	48972844	promoter_KCND1_HGNC:6237
chrX	49002265	49003264	promoter_GRIPAP1_HGNC:18706
chrX	49043358	49044357	promoter_TFE3_HGNC:11752
chrX	49057999	49058998	promoter_CCDC120_HGNC:28910
chrX	49074003	49075002	promoter_PRAF2_HGNC:28911
chrX	49079888	49080887	promoter_WDR45_HGNC:28912
chrX	49123736	49124735	promoter_GPKOW_HGNC:30677
chrX	49161758	49162757	promoter_MAGIX_HGNC:30006
chrX	49170898	49171897	promoter_PLP2_HGNC:9087
chrX	49186374	49187373	promoter_PRICKLE3_HGNC:6645
chrX	49200194	49201193	promoter_SYP_HGNC:11506
chrX	49233341	49234340	promoter_CACNA1F_HGNC:1393
chrX	49234470	49235469	promoter_CCDC22_HGNC:28909
chrX	49264711	49265710	promoter_FOXP3_HGNC:6106
chrX	49268793	49269792	promoter_PPP1R3F_HGNC:14944
chrX	49302646	49303645	promoter_GAGE10_HGNC:30968
chrX	49321037	49322036	promoter_GAGE12J_HGNC:17778
chrX	49330582	49331581	promoter_GAGE13_HGNC:29081
chrX	49340192	49341191	promoter_GAGE2E_HGNC:31960
chrX	49528869	49529868	promoter_GAGE12B_HGNC:26779
chrX	49531177	49532176	promoter_GAGE12C_HGNC:28402
chrX	49540733	49541732	promoter_GAGE12D_HGNC:31904
chrX	49559842	49560841	promoter_GAGE12F_HGNC:31906
chrX	49550289	49551288	promoter_GAGE12E_HGNC:31905
chrX	49569400	49570399	promoter_GAGE12G_HGNC:31907
chrX	49578949	49579948	promoter_GAGE12H_HGNC:31908
chrX	49588496	49589495	promoter_GAGE2A_HGNC:4099
chrX	49598020	49599019	promoter_GAGE1_HGNC:4098
chrX	49695985	49696984	promoter_PAGE1_HGNC:4107
chrX	49828303	49829302	promoter_PAGE4_HGNC:4108
chrX	49878484	49879483	promoter_USP27X_HGNC:13486
chrX	49921596	49922595	promoter_CLCN5_HGNC:2023
chrX	50201008	50202007	promoter_AKAP4_HGNC:374
chrX	50203765	50204764	promoter_CCNB3_HGNC:18709
chrX	50470826	50471825	promoter_DGKK_HGNC:32395
chrX	50814195	50815194	promoter_SHROOM4_HGNC:29215
chrX	50909735	50910734	promoter_BMP15_HGNC:1068
chrX	51331822	51332821	promoter_NUDT10_HGNC:17621
chrX	51405948	51406947	promoter_EZHIP_HGNC:33738
chrX	51496593	51497592	promoter_NUDT11_HGNC:18011
chrX	51618913	51619912	promoter_CENPVL3_HGNC:43880
chrX	51682832	51683831	promoter_CENPVL2_HGNC:43879
chrX	51709512	51710511	promoter_CENPVL1_HGNC:31851
chrX	51742442	51743441	promoter_GSPT2_HGNC:4622
chrX	51892623	51893622	promoter_MAGED1_HGNC:6813
chrX	52069184	52070183	promoter_MAGED4B_HGNC:22880
chrX	52183888	52184887	promoter_MAGED4_HGNC:23793
chrX	52368021	52369020	promoter_XAGE2_HGNC:4112
chrX	52494808	52495807	promoter_XAGE1A_HGNC:4111
chrX	52517064	52518063	promoter_XAGE1B_HGNC:25400
chrX	52654901	52655900	promoter_SSX7_HGNC:19653
chrX	52707179	52708178	promoter_SSX2_HGNC:11336
chrX	52750252	52751251	promoter_SSX2B_HGNC:22263
chrX	52797428	52798427	promoter_SPANXN5_HGNC:33178
chrX	52810287	52811286	promoter_XAGE5_HGNC:30930
chrX	52868084	52869083	promoter_XAGE3_HGNC:14618
chrX	52896330	52897329	promoter_FAM156B_HGNC:31962
chrX	52958519	52959518	promoter_FAM156A_HGNC:30114
chrX	53047789	53048788	promoter_GPR173_HGNC:18186
chrX	53081367	53082366	promoter_TSPYL2_HGNC:24358
chrX	53093142	53094141	promoter_KANTR_HGNC:49510
chrX	53225208	53226207	promoter_KDM5C_HGNC:11114
chrX	53321351	53322350	promoter_IQSEC2_HGNC:29059
chrX	53421873	53422872	promoter_RIBC1_HGNC:26537
chrX	53422655	53423654	promoter_SMC1A_HGNC:11111
chrX	53434371	53435370	promoter_HSD17B10_HGNC:4800
chrX	53686720	53687719	promoter_HUWE1_HGNC:30892
chrX	54044474	54045473	promoter_PHF8_HGNC:20672
chrX	54183255	54184254	promoter_FAM120C_HGNC:16949
chrX	54358047	54359046	promoter_WNK3_HGNC:14543
chrX	54439404	54440403	promoter_TSR2_HGNC:25455
chrX	54496235	54497234	promoter_FGD1_HGNC:3663
chrX	54529219	54530218	promoter_GNL3L_HGNC:25553
chrX	54798256	54799255	promoter_ITIH6_HGNC:28907
chrX	54806745	54807744	promoter_MAGED2_HGNC:16353
chrX	54919824	54920823	promoter_TRO_HGNC:12326
chrX	54994189	54995188	promoter_PFKFB1_HGNC:8872
chrX	54999363	55000362	promoter_APEX2_HGNC:17889
chrX	55030978	55031977	promoter_ALAS2_HGNC:397
chrX	55074030	55075029	promoter_PAGE2B_HGNC:31805
chrX	55088018	55089017	promoter_PAGE2_HGNC:31804
chrX	55161186	55162185	promoter_VCF2_HGNC:25085
chrX	55219346	55220345	promoter_PAGE5_HGNC:29992
chrX	55264917	55265916	promoter_PAGE3_HGNC:4110
chrX	55451127	55452126	promoter_MAGEH1_HGNC:24092
chrX	55489849	55490848	promoter_USP51_HGNC:23086
chrX	55622400	55623399	promoter_FOXR2_HGNC:30469
chrX	55716749	55717748	promoter_RRAGB_HGNC:19901
chrX	56231356	56232355	promoter_KLF8_HGNC:6351
chrX	56562627	56563626	promoter_UBQLN2_HGNC:12509
chrX	56728243	56729242	promoter_NBDY_HGNC:50713
chrX	56995542	56996541	promoter_SPIN3_HGNC:27272
chrX	57121549	57122548	promoter_SPIN2B_HGNC:33147
chrX	57137398	57138397	promoter_SPIN2A_HGNC:20694
chrX	57285706	57286705	promoter_FAAH2_HGNC:26440
chrX	57591011	57592010	promoter_ZXDB_HGNC:13199
chrX	57680261	57681260	promoter_NLRP2B_HGNC:29887
chrX	57910459	57911458	promoter_ZXDA_HGNC:13198
chrX	63351333	63352332	promoter_SPIN4_HGNC:27040
chrX	63754665	63755664	promoter_ENSG00000288661_HGNC:NA
chrX	63785215	63786214	promoter_ARHGEF9_HGNC:14561
chrX	64205709	64206708	promoter_AMER1_HGNC:26837
chrX	64230608	64231607	promoter_ASB12_HGNC:19763
chrX	64395453	64396452	promoter_MTMR8_HGNC:16825
chrX	64976451	64977450	promoter_ZC4H2_HGNC:24931
chrX	65033826	65034825	promoter_ZC3H12B_HGNC:17407
chrX	65534788	65535787	promoter_LAS1L_HGNC:25726
chrX	65666654	65667653	promoter_MSN_HGNC:7373
chrX	66040081	66041080	promoter_VSIG4_HGNC:17032
chrX	66163247	66164246	promoter_HEPH_HGNC:4866
chrX	66639079	66640078	promoter_EDA2R_HGNC:17756
chrX	67543021	67544020	promoter_AR_HGNC:644
chrX	68433496	68434495	promoter_OPHN1_HGNC:8148
chrX	68498051	68499050	promoter_YIPF6_HGNC:28304
chrX	68646666	68647665	promoter_STARD8_HGNC:19161
chrX	68828021	68829020	promoter_EFNB1_HGNC:3226
chrX	69165454	69166453	promoter_PJA1_HGNC:16648
chrX	69503326	69504325	promoter_NALF2_HGNC:30701
chrX	69615113	69616112	promoter_EDA_HGNC:3157
chrX	70049939	70050938	promoter_AWAT2_HGNC:23251
chrX	70061457	70062456	promoter_OTUD6A_HGNC:32312
chrX	70132447	70133446	promoter_IGBP1_HGNC:5461
chrX	70176483	70177482	promoter_DGAT2L6_HGNC:23250
chrX	70233655	70234654	promoter_AWAT1_HGNC:23252
chrX	70260205	70261204	promoter_P2RY4_HGNC:8542
chrX	70267334	70268333	promoter_ARR3_HGNC:710
chrX	70281172	70282171	promoter_RAB41_HGNC:18293
chrX	70289104	70290103	promoter_KIF4A_HGNC:13339
chrX	70289928	70290927	promoter_PDZD11_HGNC:28034
chrX	70422314	70423313	promoter_GDPD2_HGNC:25974
chrX	70443835	70444834	promoter_DLG3_HGNC:2902
chrX	70908712	70909711	promoter_TEX11_HGNC:11733
chrX	70931097	70932096	promoter_SLC7A3_HGNC:11061
chrX	71068335	71069334	promoter_SNX12_HGNC:14976
chrX	71094851	71095850	promoter_FOXO4_HGNC:7139
chrX	71106741	71107740	promoter_CXorf65_HGNC:33713
chrX	71111578	71112577	promoter_IL2RG_HGNC:6010
chrX	71117596	71118595	promoter_MED12_HGNC:11957
chrX	71143841	71144840	promoter_NLGN3_HGNC:14289
chrX	71222224	71223223	promoter_GJB1_HGNC:4283
chrX	71282635	71283634	promoter_NONO_HGNC:7871
chrX	71254141	71255140	promoter_ZMYM3_HGNC:13054
chrX	71300750	71301749	promoter_ITGB1BP2_HGNC:6154
chrX	71365357	71366356	promoter_TAF1_HGNC:11535
chrX	71532104	71533103	promoter_OGT_HGNC:8127
chrX	71577437	71578436	promoter_GCNA_HGNC:15805
chrX	71618512	71619511	promoter_CXCR3_HGNC:4540
chrX	71666546	71667545	promoter_ENSG00000283599_HGNC:53552
chrX	71718286	71719285	promoter_CXorf49_HGNC:30891
chrX	71762349	71763348	promoter_CXorf49B_HGNC:34229
chrX	71909845	71910844	promoter_NHSL2_HGNC:33737
chrX	72131916	72132915	promoter_RTL5_HGNC:29430
chrX	72180757	72181756	promoter_PIN4_HGNC:8992
chrX	72239028	72240027	promoter_ERCC6L_HGNC:20794
chrX	72277249	72278248	promoter_RPS4X_HGNC:10424
chrX	72305915	72306914	promoter_CITED1_HGNC:1986
chrX	72572844	72573843	promoter_HDAC8_HGNC:13315
chrX	72714307	72715306	promoter_PHKA1_HGNC:8925
chrX	72775890	72776889	promoter_DMRTC1B_HGNC:31686
chrX	72782661	72783660	promoter_FAM236B_HGNC:52640
chrX	72808211	72809210	promoter_FAM236D_HGNC:52642
chrX	72911615	72912614	promoter_FAM236C_HGNC:52641
chrX	72937206	72938205	promoter_FAM236A_HGNC:44268
chrX	72943838	72944837	promoter_DMRTC1_HGNC:13910
chrX	73001939	73002938	promoter_PABPC1L2B_HGNC:31852
chrX	73079513	73080512	promoter_PABPC1L2A_HGNC:27989
chrX	73214852	73215851	promoter_NAP1L2_HGNC:7638
chrX	73446053	73447052	promoter_CDX4_HGNC:1808
chrX	73562197	73563196	promoter_CHIC1_HGNC:1934
chrX	74303180	74304179	promoter_ZCCHC13_HGNC:31749
chrX	74420493	74421492	promoter_SLC16A2_HGNC:10923
chrX	74614625	74615624	promoter_RLIM_HGNC:13429
chrX	74925453	74926452	promoter_NEXMIF_HGNC:29433
chrX	75273085	75274084	promoter_UPRT_HGNC:28334
chrX	75156284	75157283	promoter_ABCB7_HGNC:48
